identifier,pasal,ayat,poin,element_type,content,full_text,hierarchy_level,source_document,source_file
Pasal 35 ayat (6) poin a,35.0,6.0,a,poin,"Usaha Mikro memiliki hasil penjualan tahunan sampai dengan Paling banYak Rp2.00O.000.000,00 (dua miliar rupiah);","Pasal 35 ayat (6) poin a berbunyi: Usaha Mikro memiliki hasil penjualan tahunan sampai dengan Paling banYak Rp2.00O.000.000,00 (dua miliar rupiah);",5,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 35 ayat (6) poin b,35.0,6.0,b,poin,"Usaha Kecil memiliki hasil penjualan tahunan lebih dari Rp2.OO0.0OO.000,0O (dua miliar rupiah) sampai dengan Paling banYak Rp15.0OO.000.O00,0O (lima belas miliar rupiah); dan","Pasal 35 ayat (6) poin b berbunyi: Usaha Kecil memiliki hasil penjualan tahunan lebih dari Rp2.OO0.0OO.000,0O (dua miliar rupiah) sampai dengan Paling banYak Rp15.0OO.000.O00,0O (lima belas miliar rupiah); dan",5,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 35 ayat (6) poin c,35.0,6.0,c,poin,"Usaha Menengah memiliki hasil penjualan tahunan lebih dari Rp15.000.O00.000,O0 (lima belas miliar rupiah) sampai dengan paling banyak RpSO.0O0.00O.000,00 (lima puluh miliar rupiah). Dalam hal pelaku usaha telah melaksanakan kegiatan usaha sebelum Peraturan Pemerintah ini mulai berlaku, pemberian kemudahan, pelindungan, dan pemberdayaan diberikan kepada Usaha Mikro, Kecil, dan Menengah yang memenuhi kriteria hasil penjualan tahunan sebagaimana dimaksud pada ayat (5)' Nilai nominal kriteria sebagaimana dimaksud pada","Pasal 35 ayat (6) poin c berbunyi: Usaha Menengah memiliki hasil penjualan tahunan lebih dari Rp15.000.O00.000,O0 (lima belas miliar rupiah) sampai dengan paling banyak RpSO.0O0.00O.000,00 (lima puluh miliar rupiah). Dalam hal pelaku usaha telah melaksanakan kegiatan usaha sebelum Peraturan Pemerintah ini mulai berlaku, pemberian kemudahan, pelindungan, dan pemberdayaan diberikan kepada Usaha Mikro, Kecil, dan Menengah yang memenuhi kriteria hasil penjualan tahunan sebagaimana dimaksud pada ayat (5)' Nilai nominal kriteria sebagaimana dimaksud pada",5,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 35 ayat (3),35.0,3.0,,ayat,dan ayat (5) dapat diubah sesuai dengan perkembangan perekonomian.,Pasal 35 ayat (3) berbunyi: dan ayat (5) dapat diubah sesuai dengan perkembangan perekonomian.,4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 36 ayat (1),36.0,1.0,,ayat,"Untuk kepentingan tertentu, selain kriteria modal usaha dan hasil penjualan tahunan sebagaimana dimaksud dalam Pasal 35 aYat (1), omzet, kekayaan bersih, nilai investasi, jumlah tenaga kerja, insentif dan disinsentif, kandungan lokal, dan/atau penerapan teknologi ramah lingkungan sesuai dengan kriteria setiap sektor usaha.","Pasal 36 ayat (1) berbunyi: Untuk kepentingan tertentu, selain kriteria modal usaha dan hasil penjualan tahunan sebagaimana dimaksud dalam Pasal 35 aYat (1), omzet, kekayaan bersih, nilai investasi, jumlah tenaga kerja, insentif dan disinsentif, kandungan lokal, dan/atau penerapan teknologi ramah lingkungan sesuai dengan kriteria setiap sektor usaha.",4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 36 ayat (2),36.0,2.0,,ayat,Penggunaan . (21 Penggunaan kriteria sebagaimana dimaksud pada ayat,Pasal 36 ayat (2) berbunyi: Penggunaan . (21 Penggunaan kriteria sebagaimana dimaksud pada ayat,4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 36 ayat (1),36.0,1.0,,ayat,oleh menteri teknis atau pimpinan lembaga harus mendapatkan pertimbangan dari Menteri. Paragraf 2 Perizinan Usaha Berbasis Risiko,Pasal 36 ayat (1) berbunyi: oleh menteri teknis atau pimpinan lembaga harus mendapatkan pertimbangan dari Menteri. Paragraf 2 Perizinan Usaha Berbasis Risiko,4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 37 ayat (1),37.0,1.0,,ayat,"Usaha Mikro, Kecil, dan Menengah dalam melakukan kegiatan usahanya harus memiliki Perizinan Berusaha. (21 Perizinan Berusaha untuk Usaha Mikro, Kecil, dan Menengah diberikan berdasarkan tingkat risiko kegiatan usaha dalam bentuk:","Pasal 37 ayat (1) berbunyi: Usaha Mikro, Kecil, dan Menengah dalam melakukan kegiatan usahanya harus memiliki Perizinan Berusaha. (21 Perizinan Berusaha untuk Usaha Mikro, Kecil, dan Menengah diberikan berdasarkan tingkat risiko kegiatan usaha dalam bentuk:",4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 37 ayat (1) poin a,37.0,1.0,a,poin,"nomor induk berusaha, untuk kegiatan usaha risiko rendah;","Pasal 37 ayat (1) poin a berbunyi: nomor induk berusaha, untuk kegiatan usaha risiko rendah;",5,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 37 ayat (1) poin b,37.0,1.0,b,poin,"nomor induk berusaha dan sertifikat standar, untuk kegiatan usaha risiko menengah rendah dan menengah tinggi; dan","Pasal 37 ayat (1) poin b berbunyi: nomor induk berusaha dan sertifikat standar, untuk kegiatan usaha risiko menengah rendah dan menengah tinggi; dan",5,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 37 ayat (1) poin c,37.0,1.0,c,poin,"nomor induk berusaha dan izin, untuk kegiatan usaha risiko tinggi.","Pasal 37 ayat (1) poin c berbunyi: nomor induk berusaha dan izin, untuk kegiatan usaha risiko tinggi.",5,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 37 ayat (3),37.0,3.0,,ayat,"Dalam hal kegiatan usaha yang dilakukan oleh Usaha Mikro dan Usaha Kecil termasuk dalam kegiatan usaha dengan tingkat risiko menengah atau risiko tinggi, selain wajib memiliki Perrzinan Berusaha sebagaimana dimaksud pada ayat (21, pelaku usaha wajib memiliki sertifikat standar produk danf atau standar usaha sesuai dengan ketentuan peraturan perundang- undangan.","Pasal 37 ayat (3) berbunyi: Dalam hal kegiatan usaha yang dilakukan oleh Usaha Mikro dan Usaha Kecil termasuk dalam kegiatan usaha dengan tingkat risiko menengah atau risiko tinggi, selain wajib memiliki Perrzinan Berusaha sebagaimana dimaksud pada ayat (21, pelaku usaha wajib memiliki sertifikat standar produk danf atau standar usaha sesuai dengan ketentuan peraturan perundang- undangan.",4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 38 ayat (1),38.0,1.0,,ayat,"Perizinan Berusaha untuk Usaha Mikro, Kecil, dan Menengah dilaksanakan melalui sistem Perizinan Berusaha terintegrasi secara elektronik, yang dikelola oleh lembaga yang mengelola Perizinan Berusaha terintegrasi secara elektronik.","Pasal 38 ayat (1) berbunyi: Perizinan Berusaha untuk Usaha Mikro, Kecil, dan Menengah dilaksanakan melalui sistem Perizinan Berusaha terintegrasi secara elektronik, yang dikelola oleh lembaga yang mengelola Perizinan Berusaha terintegrasi secara elektronik.",4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 38 ayat (2),38.0,2.0,,ayat,"Pemenuhan... PRES IDEN REPUBLIK ]NDONESIA (21 Pemenuhan persyaratan dan tata cara permohonan Perizinan Berusaha dilaksanakan sesuai dengan norma, standar, prosedur, dan kriteria yang diaturdalam peraturan pemerintah mengenai penyelenggaraan P erizinan Beru saha berbasi s ri siko.","Pasal 38 ayat (2) berbunyi: Pemenuhan... PRES IDEN REPUBLIK ]NDONESIA (21 Pemenuhan persyaratan dan tata cara permohonan Perizinan Berusaha dilaksanakan sesuai dengan norma, standar, prosedur, dan kriteria yang diaturdalam peraturan pemerintah mengenai penyelenggaraan P erizinan Beru saha berbasi s ri siko.",4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 39 ayat (1),39.0,1.0,,ayat,Pemerintah Pusat dan Pemerintah Daerah melakukan pembinaan dan pendaftaran bagi Usaha Mikro dan Usaha Kecil untuk kemudahan Perizinan Berusaha.,Pasal 39 ayat (1) berbunyi: Pemerintah Pusat dan Pemerintah Daerah melakukan pembinaan dan pendaftaran bagi Usaha Mikro dan Usaha Kecil untuk kemudahan Perizinan Berusaha.,4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 39 ayat (2),39.0,2.0,,ayat,"Dalam melaksanakan pembinaan dan pendaftaran sebagaimana dimaksud pada ayat (1), Pemerintah Pusat dan Pemerintah Daerah melakukan:","Pasal 39 ayat (2) berbunyi: Dalam melaksanakan pembinaan dan pendaftaran sebagaimana dimaksud pada ayat (1), Pemerintah Pusat dan Pemerintah Daerah melakukan:",4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 39 ayat (2) poin a,39.0,2.0,a,poin,"identifikasi dan pemetaan Usaha Mikro dan Usaha Kecil berdasarkan tingkat risiko rendah, menengah, dan tinggi; dan","Pasal 39 ayat (2) poin a berbunyi: identifikasi dan pemetaan Usaha Mikro dan Usaha Kecil berdasarkan tingkat risiko rendah, menengah, dan tinggi; dan",5,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 39 ayat (2) poin b,39.0,2.0,b,poin,pendaftaran pelaku Usaha Mikro dan Usaha Kecil melalui sistem Perizinan Berusaha terintegrasi secara elektronik untuk mendapatkan nomor induk berusaha.,Pasal 39 ayat (2) poin b berbunyi: pendaftaran pelaku Usaha Mikro dan Usaha Kecil melalui sistem Perizinan Berusaha terintegrasi secara elektronik untuk mendapatkan nomor induk berusaha.,5,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 40,40.0,,,pasal,"Dalam hal pelaku Usaha Mikro dan Usaha Kecil tidak dapat mengakses Perizinan Berusaha secara daring, Dinas, perangkat di tingkat kecamatan, dan/atau kantor kelurahan/ kantor desa memfasilitasi pendaftaran Perizinan Berusaha dengan mempertimbangkan karakteristik wilayah.","Pasal 40 berbunyi: Dalam hal pelaku Usaha Mikro dan Usaha Kecil tidak dapat mengakses Perizinan Berusaha secara daring, Dinas, perangkat di tingkat kecamatan, dan/atau kantor kelurahan/ kantor desa memfasilitasi pendaftaran Perizinan Berusaha dengan mempertimbangkan karakteristik wilayah.",3,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 41 ayat (1),41.0,1.0,,ayat,Pemerintah Pusat dan Pemerintah Daerah memberikan pendampingan bagi Usaha Mikro dan Usaha Kecil yang telah mendapatkan nomor induk berusaha.,Pasal 41 ayat (1) berbunyi: Pemerintah Pusat dan Pemerintah Daerah memberikan pendampingan bagi Usaha Mikro dan Usaha Kecil yang telah mendapatkan nomor induk berusaha.,4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 41 ayat (2),41.0,2.0,,ayat,Pendampingan...,Pasal 41 ayat (2) berbunyi: Pendampingan...,4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 41 ayat (2),41.0,2.0,,ayat,Pendampingan sebagaimana dimaksud pada ayat (1) dilaksanakan untuk:,Pasal 41 ayat (2) berbunyi: Pendampingan sebagaimana dimaksud pada ayat (1) dilaksanakan untuk:,4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 41 ayat (2) poin a,41.0,2.0,a,poin,meningkatkan pengetahuan terhadap penerapan standar nasional Indonesia dan sertifikasi jaminan produk halal bagi Usaha Mikro dan Usaha Kecil yang baru mendapatkan nomor induk berusaha; dan/atau,Pasal 41 ayat (2) poin a berbunyi: meningkatkan pengetahuan terhadap penerapan standar nasional Indonesia dan sertifikasi jaminan produk halal bagi Usaha Mikro dan Usaha Kecil yang baru mendapatkan nomor induk berusaha; dan/atau,5,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 41 ayat (2) poin b,41.0,2.0,b,poin,memenuhi persyaratan mendapatkan sertifikat standar danf atau rzin.,Pasal 41 ayat (2) poin b berbunyi: memenuhi persyaratan mendapatkan sertifikat standar danf atau rzin.,5,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 41 ayat (3),41.0,3.0,,ayat,"Pendampingan sebagaimana dimaksud pada ayat (1) paling sedikit dilaksanakan melalui fasilitasi bimbingan teknis, konsuitasi, dan/atau pelatihan. Pasal42 Usaha Mikro dan Usaha Kecil yang baru mendirikan usaha dapat langsung mengajukan permohonan nomor induk berusaha, sertifikat standar, danf atau izin melalui sistem Perizinan Berusaha yang terintegrasi secara elektronik. Paragraf 3 Perizinan Tunggal dan Fasilitasi Sertifikasi Standar danf ataulzin","Pasal 41 ayat (3) berbunyi: Pendampingan sebagaimana dimaksud pada ayat (1) paling sedikit dilaksanakan melalui fasilitasi bimbingan teknis, konsuitasi, dan/atau pelatihan. Pasal42 Usaha Mikro dan Usaha Kecil yang baru mendirikan usaha dapat langsung mengajukan permohonan nomor induk berusaha, sertifikat standar, danf atau izin melalui sistem Perizinan Berusaha yang terintegrasi secara elektronik. Paragraf 3 Perizinan Tunggal dan Fasilitasi Sertifikasi Standar danf ataulzin",4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 41 ayat (2),41.0,2.0,,ayat,"Pasal 43 Pemerintah Pusat menyelenggarakan perrzinan tunggal Usaha Mikro dan Usaha Kecil melalui sistem Perizinan Berusaha terintegrasi secara elektronik. Perizinan tunggal sebagaimana dimaksud pada ayat (1) meliputi Perizinan Berusaha, standar nasional Indonesia, dan sertifikasi jaminan produk halal.","Pasal 41 ayat (2) berbunyi: Pasal 43 Pemerintah Pusat menyelenggarakan perrzinan tunggal Usaha Mikro dan Usaha Kecil melalui sistem Perizinan Berusaha terintegrasi secara elektronik. Perizinan tunggal sebagaimana dimaksud pada ayat (1) meliputi Perizinan Berusaha, standar nasional Indonesia, dan sertifikasi jaminan produk halal.",4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 41 ayat (3),41.0,3.0,,ayat,Dalam... PRES IDEN REPUBLIK INDONES]A,Pasal 41 ayat (3) berbunyi: Dalam... PRES IDEN REPUBLIK INDONES]A,4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 41 ayat (3),41.0,3.0,,ayat,Dalam hal kegiatan usaha yang dilakukan oleh Usaha Mikro dan Usaha Kecil memiliki risiko rendah diberikan nomor induk berusaha yang sekaligus berlaku sebagai perizinan tunggal.,Pasal 41 ayat (3) berbunyi: Dalam hal kegiatan usaha yang dilakukan oleh Usaha Mikro dan Usaha Kecil memiliki risiko rendah diberikan nomor induk berusaha yang sekaligus berlaku sebagai perizinan tunggal.,4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 41 ayat (4),41.0,4.0,,ayat,Lembaga pemerintah non menyelenggarakan urusan pemerintahan di bidang koordinasi penanaman modal mengoordinasikan penyelenggaraan per:z;inan tunggal Usaha Mikro dan Usaha Kecil.,Pasal 41 ayat (4) berbunyi: Lembaga pemerintah non menyelenggarakan urusan pemerintahan di bidang koordinasi penanaman modal mengoordinasikan penyelenggaraan per:z;inan tunggal Usaha Mikro dan Usaha Kecil.,4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 44,44.0,,,pasal,"Nomor induk berusaha untuk Usaha Mikro dan Usaha Kecil yang memiliki risiko rendah sebagaimana dimaksud dalam Pasal 43 ayat (3), berlaku sebagai identitas dan legalitas dalam melaksanakan kegiatan berusaha.","Pasal 44 berbunyi: Nomor induk berusaha untuk Usaha Mikro dan Usaha Kecil yang memiliki risiko rendah sebagaimana dimaksud dalam Pasal 43 ayat (3), berlaku sebagai identitas dan legalitas dalam melaksanakan kegiatan berusaha.",3,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 45 ayat (1),45.0,1.0,,ayat,"Pertzinantunggal, sertifikat standar dan/atau izinbagr Usaha Mikro dan Usaha Kecil berlaku selama kegiatan usaha berlangsung.","Pasal 45 ayat (1) berbunyi: Pertzinantunggal, sertifikat standar dan/atau izinbagr Usaha Mikro dan Usaha Kecil berlaku selama kegiatan usaha berlangsung.",4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 45 ayat (2),45.0,2.0,,ayat,Ketentuan masa berlaku sebagaimana dimaksud pada,Pasal 45 ayat (2) berbunyi: Ketentuan masa berlaku sebagaimana dimaksud pada,4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 45 ayat (1),45.0,1.0,,ayat,dikecualikan untuk sertifikat halal sesuai dengan ketentuan peraturan perundang-undangan mengenai jaminan produk halal.,Pasal 45 ayat (1) berbunyi: dikecualikan untuk sertifikat halal sesuai dengan ketentuan peraturan perundang-undangan mengenai jaminan produk halal.,4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 45 ayat (3),45.0,3.0,,ayat,"Pemerintah Pusat dan/atau Pemerintah Daerah melakukan pembinaan pemenuhan perizinan tunggal, sertifikat standar danf atau izin bagi Usaha Mikro dan Usaha Kecit sebagaimana dimaksud pada ayat (1).","Pasal 45 ayat (3) berbunyi: Pemerintah Pusat dan/atau Pemerintah Daerah melakukan pembinaan pemenuhan perizinan tunggal, sertifikat standar danf atau izin bagi Usaha Mikro dan Usaha Kecit sebagaimana dimaksud pada ayat (1).",4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 46,46.0,,,pasal,"Pendaftaran pertzinan tunggal, pemenuhan kepemilikan sertifikat standar dan/atau izin, dan perpanjangan sertifikat jaminan produk halal bagi Usaha Mikro dan Usaha Kecil tidak dikenakan biaya. Paragraf 4 Informas i P erizinan Berusaha Pasal47 Menteri menyampaikan informasi Perizinan Berusaha kepada Usaha Mikro, Kecil, dan Menengah sebagai pemohon Perizinan Berusaha melalui sarana media publikasi daring atau elektronik mengenai: a. persyaratan yang harus dipenuhi oleh pemohon; b. tata cara mengajukan permohonan izin usaha; dan c. pembebasan biaya perizinan. Bagian Kedua Pelindungan Usaha Mikro dan Usaha Kecil Paragraf 1 Penyediaan Layanan Bantuan dan Pendampingan Hukum bagi Usaha Mikro dan Usaha Kecil","Pasal 46 berbunyi: Pendaftaran pertzinan tunggal, pemenuhan kepemilikan sertifikat standar dan/atau izin, dan perpanjangan sertifikat jaminan produk halal bagi Usaha Mikro dan Usaha Kecil tidak dikenakan biaya. Paragraf 4 Informas i P erizinan Berusaha Pasal47 Menteri menyampaikan informasi Perizinan Berusaha kepada Usaha Mikro, Kecil, dan Menengah sebagai pemohon Perizinan Berusaha melalui sarana media publikasi daring atau elektronik mengenai: a. persyaratan yang harus dipenuhi oleh pemohon; b. tata cara mengajukan permohonan izin usaha; dan c. pembebasan biaya perizinan. Bagian Kedua Pelindungan Usaha Mikro dan Usaha Kecil Paragraf 1 Penyediaan Layanan Bantuan dan Pendampingan Hukum bagi Usaha Mikro dan Usaha Kecil",3,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 48 ayat (1),48.0,1.0,,ayat,Pemerintah Pusat dan Pemerintah Daerah wajib menyediakan layanan bantuan dan pendampingan hukum kepada pelaku Usaha Mikro dan Usaha Kecil. (21 Layanan bantuan dan pendampingan hukum kepada pelaku Usaha Mikro dan Usaha Kecil sebagaimana dimaksud pada ayat (1) tidak dipungut biaya.,Pasal 48 ayat (1) berbunyi: Pemerintah Pusat dan Pemerintah Daerah wajib menyediakan layanan bantuan dan pendampingan hukum kepada pelaku Usaha Mikro dan Usaha Kecil. (21 Layanan bantuan dan pendampingan hukum kepada pelaku Usaha Mikro dan Usaha Kecil sebagaimana dimaksud pada ayat (1) tidak dipungut biaya.,4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 48 ayat (3),48.0,3.0,,ayat,Layanan bantuan dan pendampingan hukum sebagaimana dimaksud pada ayat (1) meliputi:,Pasal 48 ayat (3) berbunyi: Layanan bantuan dan pendampingan hukum sebagaimana dimaksud pada ayat (1) meliputi:,4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 48 ayat (3) poin a,48.0,3.0,a,poin,penyuluhan hukum;,Pasal 48 ayat (3) poin a berbunyi: penyuluhan hukum;,5,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 48 ayat (3) poin b,48.0,3.0,b,poin,konsultasi hukum;,Pasal 48 ayat (3) poin b berbunyi: konsultasi hukum;,5,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 48 ayat (3) poin c,48.0,3.0,c,poin,mediasi;,Pasal 48 ayat (3) poin c berbunyi: mediasi;,5,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 48 ayat (3) poin d,48.0,3.0,d,poin,penyusunan.,Pasal 48 ayat (3) poin d berbunyi: penyusunan.,5,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 48 ayat (3) poin d,48.0,3.0,d,poin,pen5rusunan dokLlrnen hukum; dan/atau,Pasal 48 ayat (3) poin d berbunyi: pen5rusunan dokLlrnen hukum; dan/atau,5,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 48 ayat (3) poin e,48.0,3.0,e,poin,pendampingan di luar pengadilan.,Pasal 48 ayat (3) poin e berbunyi: pendampingan di luar pengadilan.,5,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 49,49.0,,,pasal,"Untuk memperoleh layanan bantuan dair pendampingan hukurn sebagaimana dimaksud daiam Pasal 48 Usaha Mikro ian Usaha Kecil harus memenuhi persyaratan: a. mengajukan permohonan secara tertulis kepada Pernerintah Pusat atau Pemerintah Daerah; b. memiliki ncmor in<luk. berusaha; dan c. menyerahkan dokumen yang berkenaan dengan F,erkara.","Pasal 49 berbunyi: Untuk memperoleh layanan bantuan dair pendampingan hukurn sebagaimana dimaksud daiam Pasal 48 Usaha Mikro ian Usaha Kecil harus memenuhi persyaratan: a. mengajukan permohonan secara tertulis kepada Pernerintah Pusat atau Pemerintah Daerah; b. memiliki ncmor in<luk. berusaha; dan c. menyerahkan dokumen yang berkenaan dengan F,erkara.",3,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 50 ayat (1),50.0,1.0,,ayat,"Pern€rintah Pusat dan Pemerintah Daerah dapat rnemberikan bantuan pembiayaan kepada. Usaha Mikro clan.psaha Kec'il yang meminta layanan bantuan dan pendanrpingan hukum yang disediakan pihak lain. (21 Pihak lain sebaga',;nana dimaksud pada ayat (1) terdiri atas:","Pasal 50 ayat (1) berbunyi: Pern€rintah Pusat dan Pemerintah Daerah dapat rnemberikan bantuan pembiayaan kepada. Usaha Mikro clan.psaha Kec'il yang meminta layanan bantuan dan pendanrpingan hukum yang disediakan pihak lain. (21 Pihak lain sebaga',;nana dimaksud pada ayat (1) terdiri atas:",4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 50 ayat (3),50.0,3.0,,ayat,a. perorangan yang neemiliki izin praktik sebagai advokat;,Pasal 50 ayat (3) berbunyi: a. perorangan yang neemiliki izin praktik sebagai advokat;,4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 50 ayat (3) poin b,50.0,3.0,b,poin,lernbaga pemberi bantuan hukum; atau,Pasal 50 ayat (3) poin b berbunyi: lernbaga pemberi bantuan hukum; atau,5,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 50 ayat (3) poin c,50.0,3.0,c,poin,. pei'guruan tinggi. La1'anan bantuan dan penclamplngan hukum yang diterkukan pihaL: lain sebagaimana dimaksud pa.da,Pasal 50 ayat (3) poin c berbunyi: . pei'guruan tinggi. La1'anan bantuan dan penclamplngan hukum yang diterkukan pihaL: lain sebagaimana dimaksud pa.da,5,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
Pasal 50 ayat (2),50.0,2.0,,ayat,meliputi:,Pasal 50 ayat (2) berbunyi: meliputi:,4,PP Nomor 7 Tahun 2021,PP Nomor 7 Tahun 2021.pdf
