identifier,pasal,ayat,poin,element_type,content,full_text,hierarchy_level,source_document,source_file
Pasal 21 ayat (4),21.0,4.0,,ayat,"Pen5rusutan atas harta berwujud sebagaimana dimaksud pada ayat (U dan ayat (21 dimulai pada bulan dilakukannya pengeluaran, kecuali:","Pasal 21 ayat (4) berbunyi: Pen5rusutan atas harta berwujud sebagaimana dimaksud pada ayat (U dan ayat (21 dimulai pada bulan dilakukannya pengeluaran, kecuali:",4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (4) poin a,21.0,4.0,a,poin,"untuk harta berwujud yang masih dalam proses pengerjaan, dimulai pada bulan selesainya pengerjaan harta;","Pasal 21 ayat (4) poin a berbunyi: untuk harta berwujud yang masih dalam proses pengerjaan, dimulai pada bulan selesainya pengerjaan harta;",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (4) poin b,21.0,4.0,b,poin,"untuk harta berwujud yang belum pernah digunakan atau menghasilkan, dimulai pada bulan harta tersebut digunakan untuk mendapatkan, menagih, dan memelihara penghasilan atau pada bulan harta yang bersangkutan mulai menghasilkan, dengan persetujuan Direktur Jenderal Pajak; atau","Pasal 21 ayat (4) poin b berbunyi: untuk harta berwujud yang belum pernah digunakan atau menghasilkan, dimulai pada bulan harta tersebut digunakan untuk mendapatkan, menagih, dan memelihara penghasilan atau pada bulan harta yang bersangkutan mulai menghasilkan, dengan persetujuan Direktur Jenderal Pajak; atau",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (4) poin c,21.0,4.0,c,poin,untuk harta berwqjud yang dimiliki dan digunakan dalam bidang usaha tertentu. (s) Apabila... FRES IDEN REPUBLIK INDONESIA,Pasal 21 ayat (4) poin c berbunyi: untuk harta berwqjud yang dimiliki dan digunakan dalam bidang usaha tertentu. (s) Apabila... FRES IDEN REPUBLIK INDONESIA,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (5),21.0,5.0,,ayat,Apabila bangunan peffnanen sebagaimana dimaksud pada,Pasal 21 ayat (5) berbunyi: Apabila bangunan peffnanen sebagaimana dimaksud pada,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (3),21.0,3.0,,ayat,"mempunyai masa manfaat melebihi 2O (dua puluh) tahun, penyusutan sebagaimana dimaksud pada ayat (1) dilalmkan dalam bagran yang sama besar dengan masa manfaat:","Pasal 21 ayat (3) berbunyi: mempunyai masa manfaat melebihi 2O (dua puluh) tahun, penyusutan sebagaimana dimaksud pada ayat (1) dilalmkan dalam bagran yang sama besar dengan masa manfaat:",4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (3) poin a,21.0,3.0,a,poin,2O (dua puluh) tahun; atau,Pasal 21 ayat (3) poin a berbunyi: 2O (dua puluh) tahun; atau,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (3) poin b,21.0,3.0,b,poin,"sesuai dengan masa manfaat yang sebenarnya berdasarkan pembukuan Wajib Pajak, dengan syarat dilakukan secara taat asas.","Pasal 21 ayat (3) poin b berbunyi: sesuai dengan masa manfaat yang sebenarnya berdasarkan pembukuan Wajib Pajak, dengan syarat dilakukan secara taat asas.",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (6),21.0,6.0,,ayat,Wajib Pajak yang telah melakukan pen5rusutan atas bangunan perrnanen sebagaimana dimaksud pada ayat (s):,Pasal 21 ayat (6) berbunyi: Wajib Pajak yang telah melakukan pen5rusutan atas bangunan perrnanen sebagaimana dimaksud pada ayat (s):,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (6) poin a,21.0,6.0,a,poin,yang dimiliki dan digunakan sebelum Tahun Pajak 2022; dan,Pasal 21 ayat (6) poin a berbunyi: yang dimiliki dan digunakan sebelum Tahun Pajak 2022; dan,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (6) poin b,21.0,6.0,b,poin,"disusutkan sesuai masa manfaat sebagaimana dimaksud pada ayat (5) huruf a, dapat memilih melakukan penyusutan sesuai masa manfaat sebagaimana dimaksud pada ayat (5) huruf b dengan menyampaikan pemberitahuan kepada Direktur Jenderal Pajak paling lambat akhir Tahun Pajak 2022. (71 Penyusutan atas harta berwujud yang dimiliki dan digunakan dalam bidang usaha tertentu diatur tersendiri, termasuk saat dimulainya penyusutan sebagaimana dimaksud pada ayat (4) huruf c.","Pasal 21 ayat (6) poin b berbunyi: disusutkan sesuai masa manfaat sebagaimana dimaksud pada ayat (5) huruf a, dapat memilih melakukan penyusutan sesuai masa manfaat sebagaimana dimaksud pada ayat (5) huruf b dengan menyampaikan pemberitahuan kepada Direktur Jenderal Pajak paling lambat akhir Tahun Pajak 2022. (71 Penyusutan atas harta berwujud yang dimiliki dan digunakan dalam bidang usaha tertentu diatur tersendiri, termasuk saat dimulainya penyusutan sebagaimana dimaksud pada ayat (4) huruf c.",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (8),21.0,8.0,,ayat,"Dalam hal terjadi pengalihan atau penarikan harta sehubungan dengan penggantian asuransi, jumlah nilai sisa buku harta tersebut dibebankan sebagai kerugian dan jumlah penggantian asuransi yang diterima atau diperoleh dibukukan sebagai penghasilan pada Tahun Pqiak:","Pasal 21 ayat (8) berbunyi: Dalam hal terjadi pengalihan atau penarikan harta sehubungan dengan penggantian asuransi, jumlah nilai sisa buku harta tersebut dibebankan sebagai kerugian dan jumlah penggantian asuransi yang diterima atau diperoleh dibukukan sebagai penghasilan pada Tahun Pqiak:",4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (8) poin a,21.0,8.0,a,poin,terjadinya penarikan harta tersebut; atau,Pasal 21 ayat (8) poin a berbunyi: terjadinya penarikan harta tersebut; atau,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (8) poin b,21.0,8.0,b,poin,"diterimanya hasil penggantian asuransi jika hasil penggantian asuransi yang akan diterima jumlahnya baru dapat diketahui dengan pasti di masa kemudian, dengan persetujuan Direktur Jenderal Pajak.","Pasal 21 ayat (8) poin b berbunyi: diterimanya hasil penggantian asuransi jika hasil penggantian asuransi yang akan diterima jumlahnya baru dapat diketahui dengan pasti di masa kemudian, dengan persetujuan Direktur Jenderal Pajak.",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (9),21.0,9.0,,ayat,Terhadap... PRES IDEN REPUBLIK INDONESTA,Pasal 21 ayat (9) berbunyi: Terhadap... PRES IDEN REPUBLIK INDONESTA,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (9),21.0,9.0,,ayat,"Terhadap pengeluaran untuk perbaikan atas harta berwujud, yang mempunyai masa manfaat lebih dari 1 (satu) tahun, penghitungan penyusutan diatur tersendiri.","Pasal 21 ayat (9) berbunyi: Terhadap pengeluaran untuk perbaikan atas harta berwujud, yang mempunyai masa manfaat lebih dari 1 (satu) tahun, penghitungan penyusutan diatur tersendiri.",4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (10),21.0,10.0,,ayat,Ketentuan lebih lanjut mengenai:,Pasal 21 ayat (10) berbunyi: Ketentuan lebih lanjut mengenai:,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (10) poin a,21.0,10.0,a,poin,"kelompok harta berwujud, masa manfaat, dan penghitungan penyusutan sebagaimana dimaksud pada ayat (3);","Pasal 21 ayat (10) poin a berbunyi: kelompok harta berwujud, masa manfaat, dan penghitungan penyusutan sebagaimana dimaksud pada ayat (3);",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (10) poin b,21.0,10.0,b,poin,saat dimulainya pen5rusutan sebagairnana dimaksud pada ayat (4);,Pasal 21 ayat (10) poin b berbunyi: saat dimulainya pen5rusutan sebagairnana dimaksud pada ayat (4);,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (10) poin c,21.0,10.0,c,poin,penyusutan bangunan permanen sebagaimana dimaksud pada ayat (5);,Pasal 21 ayat (10) poin c berbunyi: penyusutan bangunan permanen sebagaimana dimaksud pada ayat (5);,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (10) poin d,21.0,10.0,d,poin,tata cara penyampaian pemberitahuan sebagaimana dimaksud pada ayat (6);,Pasal 21 ayat (10) poin d berbunyi: tata cara penyampaian pemberitahuan sebagaimana dimaksud pada ayat (6);,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (10) poin e,21.0,10.0,e,poin,penyusutan atas harta berwujud yang dimiliki dan digunakan dalam bidang usaha tertentu sebagaimana dimaksud pada aya.t (71,Pasal 21 ayat (10) poin e berbunyi: penyusutan atas harta berwujud yang dimiliki dan digunakan dalam bidang usaha tertentu sebagaimana dimaksud pada aya.t (71,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (10) poin f,21.0,10.0,f,poin,pembebanan kerugian dan pembuliman penghasilan karena penggantian asuransi sebagaimana dimaksud pada ayat (8); dan,Pasal 21 ayat (10) poin f berbunyi: pembebanan kerugian dan pembuliman penghasilan karena penggantian asuransi sebagaimana dimaksud pada ayat (8); dan,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 21 ayat (10) poin g,21.0,10.0,g,poin,"penyusutan atas pengeluaran untuk perbaikan harta berwujud sebagaimana dimaksud pada ayat (9), diatur dalam Peraturan Menteri.","Pasal 21 ayat (10) poin g berbunyi: penyusutan atas pengeluaran untuk perbaikan harta berwujud sebagaimana dimaksud pada ayat (9), diatur dalam Peraturan Menteri.",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 22,22.0,,,pasal,"(l) Amortisasi atas pengeluaran untuk memperoleh harta tak berwujud dan pengeluaran lainnya termasuk biaya perpanjangan hak guna bangunan, hak guna usaha, hak pakai, dan muhibah yang mempunyai masa manfaat lebihdari 1 (satu) tahun yang dipergunakan untuk mendapatkan, menagih, dan memelihara penghasilan, dilakukan sesuai kelompok harta tak berwujud, masa manfaat, dan tarif amortisasi yang dilakukan dalam bagian-bagian yang sama besar atau bagian-bagran yang menurun sebagaimana diatur dalam Pasal 11A ayat (2) Undang-Undang Pajak Penghasilan.","Pasal 22 berbunyi: (l) Amortisasi atas pengeluaran untuk memperoleh harta tak berwujud dan pengeluaran lainnya termasuk biaya perpanjangan hak guna bangunan, hak guna usaha, hak pakai, dan muhibah yang mempunyai masa manfaat lebihdari 1 (satu) tahun yang dipergunakan untuk mendapatkan, menagih, dan memelihara penghasilan, dilakukan sesuai kelompok harta tak berwujud, masa manfaat, dan tarif amortisasi yang dilakukan dalam bagian-bagian yang sama besar atau bagian-bagran yang menurun sebagaimana diatur dalam Pasal 11A ayat (2) Undang-Undang Pajak Penghasilan.",3,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 22 ayat (2),22.0,2.0,,ayat,"Amortisasi... {21 Amortisasi sebagaimana dimaksud pada ayat (1) dimulai pada bulan dilakukannya pengeluaran, kecuali untuk bidang usaha tertentu.","Pasal 22 ayat (2) berbunyi: Amortisasi... {21 Amortisasi sebagaimana dimaksud pada ayat (1) dimulai pada bulan dilakukannya pengeluaran, kecuali untuk bidang usaha tertentu.",4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 22 ayat (3),22.0,3.0,,ayat,"Apabila harta tak berwujud mempunyai masa manfaat melebihi 2O (dua puluh) tahun, amortisasi sebagaima.na dimaksud pada ayat (1) dilakukan sesuai dengan masa manfaat:","Pasal 22 ayat (3) berbunyi: Apabila harta tak berwujud mempunyai masa manfaat melebihi 2O (dua puluh) tahun, amortisasi sebagaima.na dimaksud pada ayat (1) dilakukan sesuai dengan masa manfaat:",4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 22 ayat (3) poin a,22.0,3.0,a,poin,harta tak berwujud kelompok 4 (empat) sebagaimana dimaksud dalam Pasal 11A ayat (2) Undang-Undang Pajak Penghasilan; atau,Pasal 22 ayat (3) poin a berbunyi: harta tak berwujud kelompok 4 (empat) sebagaimana dimaksud dalam Pasal 11A ayat (2) Undang-Undang Pajak Penghasilan; atau,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 22 ayat (3) poin b,22.0,3.0,b,poin,"sesuai dengan masa manfaat yang sebenarnya berdasarkan pembukuan Wajib Pajak, dengan syarat dilakukan secara taat asas.","Pasal 22 ayat (3) poin b berbunyi: sesuai dengan masa manfaat yang sebenarnya berdasarkan pembukuan Wajib Pajak, dengan syarat dilakukan secara taat asas.",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 22 ayat (4),22.0,4.0,,ayat,Wajib Pajak yang telah melakukan amortisasi harta tak berwujud sebagaimana dimaksud pada ayat (3):,Pasal 22 ayat (4) berbunyi: Wajib Pajak yang telah melakukan amortisasi harta tak berwujud sebagaimana dimaksud pada ayat (3):,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 22 ayat (4) poin a,22.0,4.0,a,poin,yang dimiliki dan digunakan sebelum Tahun Pajak 2022; dan,Pasal 22 ayat (4) poin a berbunyi: yang dimiliki dan digunakan sebelum Tahun Pajak 2022; dan,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 22 ayat (4) poin b,22.0,4.0,b,poin,"diamortisasi sesuai masa manfaat sebagaimana dimaksud pada ayat (3) huruf a, dapat memilih melakukan amortisasi sesuai masa manfaat sebagaimana dimaksud pada ayat (3) huruf b dengan menyampaikan pemberitahuan kepada Direktur Jenderal Pajak paling larnbat akhir Tahun Pajak 2022.","Pasal 22 ayat (4) poin b berbunyi: diamortisasi sesuai masa manfaat sebagaimana dimaksud pada ayat (3) huruf a, dapat memilih melakukan amortisasi sesuai masa manfaat sebagaimana dimaksud pada ayat (3) huruf b dengan menyampaikan pemberitahuan kepada Direktur Jenderal Pajak paling larnbat akhir Tahun Pajak 2022.",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 22 ayat (5),22.0,5.0,,ayat,Ketentuan lebih lanjut mengenai:,Pasal 22 ayat (5) berbunyi: Ketentuan lebih lanjut mengenai:,4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 22 ayat (5) poin a,22.0,5.0,a,poin,penghitungan amortisasi sebagaimana dimaksud pada ayat (1);,Pasal 22 ayat (5) poin a berbunyi: penghitungan amortisasi sebagaimana dimaksud pada ayat (1);,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 22 ayat (5) poin b,22.0,5.0,b,poin,saat dimulainya amortisasi untuk bidang usaha tertentu sebagaimana dimaksud pada ayat (2);,Pasal 22 ayat (5) poin b berbunyi: saat dimulainya amortisasi untuk bidang usaha tertentu sebagaimana dimaksud pada ayat (2);,5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 22 ayat (5) poin c,22.0,5.0,c,poin,"amortisasi harta tak berwqjud yang mempunyai masa manf,aat melebihi 2O (dua puluh) tahun sebagaimana dimaksud pada ayat (3); dan","Pasal 22 ayat (5) poin c berbunyi: amortisasi harta tak berwqjud yang mempunyai masa manf,aat melebihi 2O (dua puluh) tahun sebagaimana dimaksud pada ayat (3); dan",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 22 ayat (5) poin d,22.0,5.0,d,poin,"tata cara penyampaian pemberitahuan sebagaimana dimaksud pada ayat (4), diatur dalam Peraturan Menteri. ... _32_","Pasal 22 ayat (5) poin d berbunyi: tata cara penyampaian pemberitahuan sebagaimana dimaksud pada ayat (4), diatur dalam Peraturan Menteri. ... _32_",5,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
bab,,,,bab,BAB VI: PERLAKUAN PERPAJAKAN ATAS PENGGANTIAN,BAB VI: PERLAKUAN PERPAJAKAN ATAS PENGGANTIAN,1,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 23 ayat (1),23.0,1.0,,ayat,"Penggantian atau imbalan dalam bentuk natura dan/atau kenikmatan merupakan objek Pajak Penghasilan sebagaimana dimaksud dalam Pasal 4 ayat (1) huruf a Undang-Undang Pajak Penghasilan. (21 Biaya penggantian atau imbalan yang diberikan dalam benhrk natura dan/atau kenikmatan berkenaan dengan pekerjaan atau jasa dapat dikurangkan dari penghasilan bruto untuk menentukan penghasilan kena pajak oleh pemberi kerja atau pemberi imbalan atau penggantian dalam bentuk natura dan/atau kenikmatan sepanjang merupakan biaya untuk mendapatkan, menagih, dan memelihara penghasilan. Bagian Kedua Penggantian atau Imbalan dalam Bentuk Natura dan/atau Kenikmatan yang Dikecualikan dari Objek Pajak Penghasilan bagi Pihak Penerima","Pasal 23 ayat (1) berbunyi: Penggantian atau imbalan dalam bentuk natura dan/atau kenikmatan merupakan objek Pajak Penghasilan sebagaimana dimaksud dalam Pasal 4 ayat (1) huruf a Undang-Undang Pajak Penghasilan. (21 Biaya penggantian atau imbalan yang diberikan dalam benhrk natura dan/atau kenikmatan berkenaan dengan pekerjaan atau jasa dapat dikurangkan dari penghasilan bruto untuk menentukan penghasilan kena pajak oleh pemberi kerja atau pemberi imbalan atau penggantian dalam bentuk natura dan/atau kenikmatan sepanjang merupakan biaya untuk mendapatkan, menagih, dan memelihara penghasilan. Bagian Kedua Penggantian atau Imbalan dalam Bentuk Natura dan/atau Kenikmatan yang Dikecualikan dari Objek Pajak Penghasilan bagi Pihak Penerima",4,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 24,24.0,,,pasal,"Dikecualikan dari objek Pajak Penghasilan atas penggantian atau imbalan sehubungan dengan pekerjaan atau jasa yang diterima atau diperoleh dalam bentuk natura danlatau kenikmatan sebagaimana dimaksud dalam Pasal 23 ayat (1) meliputi: . makanan . a, makanan, bahan makanan, bahan minuman, danf atau minuman bagi seluruh Pegawai; b. natura dan/atau kenikmatan yang disediakan di daerah tertentu; c. natura dan/atau kenikmatan yang harus disediakan oleh pemberi kerja dalam pelaksanaan pekerjaan; d. natura dan/atau kenikmatan yang bersumber atau dibiayai anggaran pendapatan dan belanja negara, angga.ran pendapatan dan belanja daerah, dan/atau anggaran pendapatan dan belanja desa; atau e. natura dan/atau kenikmatan dengan jenis dan/atau batasan tertentu.","Pasal 24 berbunyi: Dikecualikan dari objek Pajak Penghasilan atas penggantian atau imbalan sehubungan dengan pekerjaan atau jasa yang diterima atau diperoleh dalam bentuk natura danlatau kenikmatan sebagaimana dimaksud dalam Pasal 23 ayat (1) meliputi: . makanan . a, makanan, bahan makanan, bahan minuman, danf atau minuman bagi seluruh Pegawai; b. natura dan/atau kenikmatan yang disediakan di daerah tertentu; c. natura dan/atau kenikmatan yang harus disediakan oleh pemberi kerja dalam pelaksanaan pekerjaan; d. natura dan/atau kenikmatan yang bersumber atau dibiayai anggaran pendapatan dan belanja negara, angga.ran pendapatan dan belanja daerah, dan/atau anggaran pendapatan dan belanja desa; atau e. natura dan/atau kenikmatan dengan jenis dan/atau batasan tertentu.",3,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 25,25.0,,,pasal,"Makanan, bahan makanan, bahan minuman, dan/atau minuman bagi seluruh Pegawai sebagaimana dimaksud dalam Pasal 24 huruf a meliputi: a. makanan dan/atau minuman yang disediakan oleh pemberi kerja di tempat kerja; b. kupon makanan dan/atau minuman bagi Pegawai yang karena sifat pekerjaannya tidak dapat memanfaatkan pemberian makanan dan/atau minuman sebagaimana dimaksud dalam huruf a, meliputi Pegawai bagian pemasaran, bagian transportasi, dan dinas luar lainnya; dan/atau c. bahan makanan dan/atau bahan minuman bagi seluruh Pegawai dengan batasan nilai tertentu.","Pasal 25 berbunyi: Makanan, bahan makanan, bahan minuman, dan/atau minuman bagi seluruh Pegawai sebagaimana dimaksud dalam Pasal 24 huruf a meliputi: a. makanan dan/atau minuman yang disediakan oleh pemberi kerja di tempat kerja; b. kupon makanan dan/atau minuman bagi Pegawai yang karena sifat pekerjaannya tidak dapat memanfaatkan pemberian makanan dan/atau minuman sebagaimana dimaksud dalam huruf a, meliputi Pegawai bagian pemasaran, bagian transportasi, dan dinas luar lainnya; dan/atau c. bahan makanan dan/atau bahan minuman bagi seluruh Pegawai dengan batasan nilai tertentu.",3,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
Pasal 26,26.0,,,pasal,"(U Natura dan/atau kenikmatan yang disediakan di daerah tertentu sebagaimana dimaksud dalam Pasal 24 huruf b meliputi sarana, prasarana, danf atau fasilitas di lokasi kerja untuk Pegawai dan keluarganya berupa: a. tempat tinggal, termasuk perumahan; b. pelayanan kesehatan; c. pendidikan; . peribadatan. . . PRESIDEN REPUBLIK TNDONESIA d. peribadatan; e. pengangkutan; danlatau f. olahraga tidak termasuk golf, balap perahu bermotor, pacuan kuda, terbang layang, atau olahraga otomotif, sepanjang lokasi usaha pemberi kerja mendapatkan penetapan daerah tertentu dari Direktur Jenderal Pajak. (21 Sarana, prasarana, dan fasilitas di lokasi kerja untuk Pegawai dan keluarganya berupa pengangkutan sebagaimana dimaksud pada ayat (1) huruf e meliputi pengangkutan untuk Pegawai dan keluarga dalam melaksanakan penugasan.","Pasal 26 berbunyi: (U Natura dan/atau kenikmatan yang disediakan di daerah tertentu sebagaimana dimaksud dalam Pasal 24 huruf b meliputi sarana, prasarana, danf atau fasilitas di lokasi kerja untuk Pegawai dan keluarganya berupa: a. tempat tinggal, termasuk perumahan; b. pelayanan kesehatan; c. pendidikan; . peribadatan. . . PRESIDEN REPUBLIK TNDONESIA d. peribadatan; e. pengangkutan; danlatau f. olahraga tidak termasuk golf, balap perahu bermotor, pacuan kuda, terbang layang, atau olahraga otomotif, sepanjang lokasi usaha pemberi kerja mendapatkan penetapan daerah tertentu dari Direktur Jenderal Pajak. (21 Sarana, prasarana, dan fasilitas di lokasi kerja untuk Pegawai dan keluarganya berupa pengangkutan sebagaimana dimaksud pada ayat (1) huruf e meliputi pengangkutan untuk Pegawai dan keluarga dalam melaksanakan penugasan.",3,PP Nomor 55 Tahun 2022,PP Nomor 55 Tahun 2022.pdf
