identifier,pasal,ayat,poin,element_type,content,full_text,hierarchy_level,source_document,source_file
Pasal 25,25.0,,,pasal,"Peraturan Menteri 1n1 mulai berlaku pada tanggal diundangkan. I pengundangan Peraturan Menteri ini dengan penempatannya dalam Berita Negara Republik Indonesia. , SRI MULYANI INDRAWATI DIREKTUR JENDERAL PERATURAN PERUNDANG-UNDANGAN REPUBLIK INDONESIA, ASEP N. MULYANA BERITA NEGARA REPUBLIK INDONESIA TAHUN 2023 NOMOR 1 109 sesuai dengan aslinya, Kepala Biro Umum u.b. Plt. Kepala Bagian Administrasi Ditandatangani secara elektronik DEWI SURIANI HASLAM jdih.kemenkeu.go.id II_"": .. -� r:i . ,ii . 1:.1· jdih.kemenkeu.go.id LAMPI RAN PERATURAN MENTER! KEUANGAN REPUBLIK INDONESIA NOMOR 164 TAHUN 2023 TENTANG TATA CARA PENGENAAN PAJAK PENGHASILAN ATAS PENGHASILAN DARI USAHA YANG DITERIMA ATAU DIPEROLEH WAJIB PAJAK YANG MEMILIKI PEREDARAN BRUTO TERTENTU DAN KEWAJIBAN PELAPORAN USAHA UNTUK DIKUKUHKAN SEBAGAI PENGUSAHA KENA PAJAK CONTOH FORMAT PEMBERITAHUAN MEMILIH DIKENAI PAJAK PENGHASILAN BERDASARKAN KETENTUAN UMUM PAJAK PENGHASILAN, CONTOH PENGHITUNGAN PAJAK PENGHASILAN YANG BERSIFAT FINAL BAGI WAJIB PAJAK YANG MEMILIKI PEREDARAN BRUTO TERTENTU, CONTOH FORMAT SURAT PERNYATAAN YANG MENYATAKAN BAHWA PEREDARAN BRUTO ATAS PENGHASILAN DARI USAHA WAJIB PAJAK ORANG PRIBADI PADA SAAT DILAKUKAN PEMOTONGAN ATAU PEMUNGUTAN PAJAK PENGHASILAN TIDAK MELEBIHI RpS00.000.000,00 (LIMA RATUS JUTA RUPIAH), CONTOH FORMAT LAPORAN MENGENAI PEREDARAN BRUTO ATAS PENGHASILAN DARI USAHA DAN PAJAK PENGHASILAN YANG BERSIFAT FINAL, CONTOH FORMAT PERMOHONAN SURAT KETERANGAN, CONTOH FORMAT SURAT KETERANGAN, CONTOH FORMAT SURAT PEMBATALAN ATAS SURAT KETERANGAN, CONTOH FORMAT SURAT PENCABUTAN ATAS SURAT KETERANGAN, DAN CONTOH PENENTUAN SAAT DIMULAINYA KEWAJIBAN PENGUSAHA KENA PAJAK UNTUK MEMUNGUT, MENYETOR, DAN MELAPORKAN PAJAK PERTAMBAHAN NILAI ATAU PAJAK PERTAMBAHAN NILAI DAN PAJAK PENJUALAN ATAS BARANG MEWAH YANG TERUTANG A. CONTOH FORMAT PEMBERITAHUAN WAJIB PAJAK YANG MEMILIH DIKENAI PAJAK PENGHASILAN BERDASARKAN KETENTUAN UMUM PAJAK PENGHASILAN •••••••••••••••••••••••••••••••••••••••••••••••••••••• (1) Pemberitahuan memilih untuk dikenai Pajak Penghasilan berdasarkan tarif Pasal 1 7 ayat ( 1) huruf a, Pasal 17 ayat ( 1) huruf b, atau Pasal 31 E Undang-Undang Pajak Penghasilan Yth. Direktur Jenderal Pajak u.p. Kepala Kantor Pelayanan Pajak ••••••••••••••••••••••••••••••••••••••••• (2) Yang bertanda tangan di bawah ini: Nama : !3l NPWP : (4) N omor telepon : (SJ Bertindak selaku: D Wajib Pajak D wakil/kuasa*) dari Wajib Pajak Nomor Hal Nama NPWP Alamat N omor telepon : ••••••••••••••••••••••••••••• (6) : ••••••••••••••••••••••••••••• (7) : ••••••••••••••••••••••••••••• (8) : ••••••••••••••••••••••••••••• (9) jdih.kemenkeu.go.id memberitahukan memilih untuk dikenai Pajak Penghasilan berdasarkan tarif Pasal 17 ayat (1) huruf a, Pasal 17 ayat (1) huruf b, atau Pasal 31E Undang-Undang Pajak Penghasilan. Demikian disampaikan. .. , 20 (10) ................................ (11) Keterangan: 1. Berl tanda X pada D yang sesuai, dalam hal permohonan diajukan oleh Wajib Pa,i!'!)f Orang Pribadi diisi pada D Wajib Pajak, atau dalam hal diajukan oleh Wajib Pajak Badan diisi padaLJWakil/Kuasa dari Wajib Pajak 2. *) coret salah satu /; jdih.kemenkeu.go.idNomor (1) Nomor (2) Nomor (3) Nomor (4) Nomor (5) Nomor (6) Nomor (7) Nomor (8) Nomor (9) Nomor (10) Nomor (11) Petunjuk Pengisian Diisi dengan nomor surat Wajib Pajak. Diisi dengan nama Kantor Pelayanan Pajak tempat Wajib Pajak Berstatus Pusat terdaftar. Diisi dengan nama penandatangan surat pemberitahuan. Diisi dengan NPWP penandatangan surat pemberitahuan. Diisi dengan nomor telepon penandatangan surat pemberitahuan. Diisi dengan nama Wajib Pajak jika penandatangan adalah wakil/kuasa Wajib Pajak. Diisi dengan NPWP Wajib Pajak jika penandatangan adalah wakil/kuasa Wajib Pajak. Diisi dengan alamat Wajib Pajak jika penandatangan adalah wakil/kuasa Wajib Pajak. Diisi dengan nomor telepon Wajib Pajak jika penandatangan adalah wakil/kuasa Wajib Pajak. Diisi dengan tempat dan tanggal surat pemberitahuan dibuat. Diisi dengan tanda tangan dan nama terang Wajib Pajak/wakil/kuasa. jdih.kemenkeu.go.id B. CONTOH PENGHITUNGAN PAJAK PENGHASILAN YANG BERSIFAT FINAL BAGI WAJIB PAJAK YANG MEMILIKI PEREDARAN BRUTO TERTENTU Contoh 1: PT ABC memiliki usaha toko bangunan dan jasa konstruksi yang terdaftar , PT ABC memiliki peredaran bruto atas penghasilan usaha toko bangunan sebesar Rp3.000.000.000,00 (tiga miliar rupiah) sedangkan untuk peredaran bruto atas penghasilan usahajasa konstruksi sebesar Rp4.000.000.000,00 (empat miliar rupiah). Atas penghasilan PT ABC dari usaha jasa konstruksi sudah dikenai Pajak Penghasilan yang bersifat final berdasarkan ketentuan tersendiri sebagaimana dimaksud dalam Pasal 3 ayat (3) huruf c dan Pasal 4 ayat (1) Peraturan Menteri ini. Dengan demikian, atas penghasilan dari jasa konstruksi tersebut tidak diperhitungkan untuk menentukan batasan peredaran bruto atas penghasilan usaha Rp4.800.000.000,00 (empat miliar delapan ratus juta rupiah) sebagaimana dimaksud dalam Pasal 4 ayat (1) Peraturan Menteri ini. Mengingat peredaran bruto atas penghasilan usaha toko bangunan tidak melebihi Rp4.800.000.000,00 (empat miliar delapan ratus juta rupiah), dengan demikian untuk Tahun Pajak 2024, PT ABC memenuhi ketentuan untuk dapat dikenai Pajak Penghasilan yang bersifat final bagi Wajib Pajak yang memiliki peredaran bruto tertentu. Pada bulan September 2024, PT ABC memperoleh penghasilan dari usaha penjualan alat bangunan dengan peredaran bruto sebesar Rp140.000.000,00 (seratus empat puluhjuta rupiah). Darijumlah tersebut, penjualan dengan peredaran bruto sebesar Rp60.000.000,00 (enam puluh juta rupiah) dilakukan kepada Dinas Perhubungan Provinsi DKI Jakarta yang merupakan Pemotong atau Pemungut Pajak Penghasilan. Sisanya sebesar Rp80.000.000,00 (delapan puluh juta rupiah) diperoleh dari penjualan kepada pembeli orang pribadi yang langsung datang ke toko. PT ABC memiliki surat keterangan Wajib Pajak dikenai Pajak Penghasilan yang bersifat final bagi Wajib Pajak yang memiliki peredaran bruto tertentu. Pajak Penghasilan yang bersifat final yang terutang untuk bulan September 2024 dihitung sebagai berikut: a. Pajak Penghasilan yang bersifat final yang dipotong oleh Dinas Perhubungan Provinsi DKI Jakarta: 0,5% x Rp60.000.000,00 = Rp300.000,00 b. Pajak Penghasilan yang bersifat final yang disetor sendiri: 0,5% x Rp80.000.000,00 = Rp400.000,00 Contoh 2: Tuan R merupakan Wajib Pajak orang pribadi yang baru terdaftar pada bulan Januari 2023, memiliki usaha toko elektronik yang berada di Indonesia dan usaha toko pakaian di luar negeri. Pada Tahun Pajak 2023, peredaran bruto atas penghasilan usaha toko elektronik di Indonesia sebesar Rpl.000.000.000,00 (satu miliar rupiah) sedangkan peredaran bruto atas penghasilan usaha pakaian di luar negeri sebesar Rp 4.000.000.000,00 (empat miliar rupiah). Sesuai ketentuan dalam Pasal 3 ayat (3) huruf b dan Pasal 4 ayat (1) Peraturan Menteri ini, atas penghasilan Wajib Pajak di luar negeri tidak diperhitungkan untuk menentukan batasan peredaran bruto atas penghasilan usaha Rp4.800.000.000,00 (empat miliar delapan ratus juta rupiah) yang menjadi kriteria untuk dapat dikenai Pajak Penghasilan yang bersifat final sesuai peraturan Menteri ini. jdih.kemenkeu.go.id Mengingat peredaran bruto dari penghasilan usaha Wajib Pajak di Indonesia tidak melebihi Rp4.800.000.000,00 (empat miliar delapan ratusjuta rupiah), maka untuk Tahun Pajak 2024, Tuan R memenuhi ketentuan untuk dapat dikenai Pajak Penghasilan yang bersifat final bagi Wajib Pajak yang memiliki peredaran bruto tertentu sesuai Peraturan Menteri ini. Selama Tahun Pajak 2024, Tuan R tidak melakukan transaksi dengan Pemotong atau Pemungut Pajak Penghasilan. Penghitungan Pajak Penghasilan yang harus disetor sendiri oleh Tuan R pada Tahun Pajak 2024 dapat dihitung sesuai kertas kerja sebagai berikut: 130.000.000 0 0 80.000.000 500.000.000 0 0 120.000.000 0 0 100.000.000 0 0 120.000.000 120.000.000 600.000 80.000.000 80.000.000 400.000 stus 80.000.000 80.000.000 400.000 Se tember 60.000.000 60.000.000 300.000 10 Oktober 140.000.000 140.000.000 700.000 11 November 100.000.000 100.000.000 500.000 12 Desember 120.000.000 120.000.000 600.000 Jumlah 1.200.000.000 700.000.000 3.500.000 Dalam hal Tuan R memiliki beberapa lokasi usaha, maka kewajiban pembayaran Pajak Penghasilan yang bersifat final setiap bulan dalam tabel penghitungan di atas dialokasikan berdasarkan proporsi besaran peredaran bruto atas penghasilan dari usaha pada masing-masing lokasi usaha. Contoh 3: Melanjutkan contoh 2, pada penjualan bulan April 2024 terdapat penjualan 20 (dua puluh) unit televisi layar datar dengan peredaran bruto sebesar Rpl00.000.000,00 (seratus juta rupiah) kepada Dinas Komunikasi dan Informasi Kota Tangerang yang merupakan Pemotong atau Pemungut Pajak Penghasilan. Oleh karena jumlah peredaran bruto atas penghasilan dari usaha secara kumulatif sampai dengan transaksi penjualan tersebut belum melebihi Rp500.000.000,00 (lima ratus juta rupiah) maka atas penjualan televisi layar datar dimaksud tidak dikenai Pajak Penghasilan. Tuan R harus menyampaikan surat pernyataan sebagai pengganti Surat Keterangan kepada Dinas Komunikasi dan Informasi Kota Tangerang yang menyatakan bahwa peredaran bruto atas penghasilan dari usaha Wajib Pajak pada saat dilakukan pemotongan atau pemungutan Pajak Penghasilan tidak melebihi Rp500.000.000,00 (lima ratusjuta rupiah). Dinas Komunikasi dan Informasi Kota Tangerang menerbitkan bukti pemotongan atau pemungutan Pajak Penghasilan dengan nilai Pajak Penghasilan nihil. Contoh 4: Tuan O dan Nyonya L merupakan suami istri yang memilih melaksanakan kewajiban perpajakannya sendiri-sendiri berdasarkan ketentuan Pasal 8","Pasal 25 berbunyi: Peraturan Menteri 1n1 mulai berlaku pada tanggal diundangkan. I pengundangan Peraturan Menteri ini dengan penempatannya dalam Berita Negara Republik Indonesia. , SRI MULYANI INDRAWATI DIREKTUR JENDERAL PERATURAN PERUNDANG-UNDANGAN REPUBLIK INDONESIA, ASEP N. MULYANA BERITA NEGARA REPUBLIK INDONESIA TAHUN 2023 NOMOR 1 109 sesuai dengan aslinya, Kepala Biro Umum u.b. Plt. Kepala Bagian Administrasi Ditandatangani secara elektronik DEWI SURIANI HASLAM jdih.kemenkeu.go.id II_"": .. -� r:i . ,ii . 1:.1· jdih.kemenkeu.go.id LAMPI RAN PERATURAN MENTER! KEUANGAN REPUBLIK INDONESIA NOMOR 164 TAHUN 2023 TENTANG TATA CARA PENGENAAN PAJAK PENGHASILAN ATAS PENGHASILAN DARI USAHA YANG DITERIMA ATAU DIPEROLEH WAJIB PAJAK YANG MEMILIKI PEREDARAN BRUTO TERTENTU DAN KEWAJIBAN PELAPORAN USAHA UNTUK DIKUKUHKAN SEBAGAI PENGUSAHA KENA PAJAK CONTOH FORMAT PEMBERITAHUAN MEMILIH DIKENAI PAJAK PENGHASILAN BERDASARKAN KETENTUAN UMUM PAJAK PENGHASILAN, CONTOH PENGHITUNGAN PAJAK PENGHASILAN YANG BERSIFAT FINAL BAGI WAJIB PAJAK YANG MEMILIKI PEREDARAN BRUTO TERTENTU, CONTOH FORMAT SURAT PERNYATAAN YANG MENYATAKAN BAHWA PEREDARAN BRUTO ATAS PENGHASILAN DARI USAHA WAJIB PAJAK ORANG PRIBADI PADA SAAT DILAKUKAN PEMOTONGAN ATAU PEMUNGUTAN PAJAK PENGHASILAN TIDAK MELEBIHI RpS00.000.000,00 (LIMA RATUS JUTA RUPIAH), CONTOH FORMAT LAPORAN MENGENAI PEREDARAN BRUTO ATAS PENGHASILAN DARI USAHA DAN PAJAK PENGHASILAN YANG BERSIFAT FINAL, CONTOH FORMAT PERMOHONAN SURAT KETERANGAN, CONTOH FORMAT SURAT KETERANGAN, CONTOH FORMAT SURAT PEMBATALAN ATAS SURAT KETERANGAN, CONTOH FORMAT SURAT PENCABUTAN ATAS SURAT KETERANGAN, DAN CONTOH PENENTUAN SAAT DIMULAINYA KEWAJIBAN PENGUSAHA KENA PAJAK UNTUK MEMUNGUT, MENYETOR, DAN MELAPORKAN PAJAK PERTAMBAHAN NILAI ATAU PAJAK PERTAMBAHAN NILAI DAN PAJAK PENJUALAN ATAS BARANG MEWAH YANG TERUTANG A. CONTOH FORMAT PEMBERITAHUAN WAJIB PAJAK YANG MEMILIH DIKENAI PAJAK PENGHASILAN BERDASARKAN KETENTUAN UMUM PAJAK PENGHASILAN •••••••••••••••••••••••••••••••••••••••••••••••••••••• (1) Pemberitahuan memilih untuk dikenai Pajak Penghasilan berdasarkan tarif Pasal 1 7 ayat ( 1) huruf a, Pasal 17 ayat ( 1) huruf b, atau Pasal 31 E Undang-Undang Pajak Penghasilan Yth. Direktur Jenderal Pajak u.p. Kepala Kantor Pelayanan Pajak ••••••••••••••••••••••••••••••••••••••••• (2) Yang bertanda tangan di bawah ini: Nama : !3l NPWP : (4) N omor telepon : (SJ Bertindak selaku: D Wajib Pajak D wakil/kuasa*) dari Wajib Pajak Nomor Hal Nama NPWP Alamat N omor telepon : ••••••••••••••••••••••••••••• (6) : ••••••••••••••••••••••••••••• (7) : ••••••••••••••••••••••••••••• (8) : ••••••••••••••••••••••••••••• (9) jdih.kemenkeu.go.id memberitahukan memilih untuk dikenai Pajak Penghasilan berdasarkan tarif Pasal 17 ayat (1) huruf a, Pasal 17 ayat (1) huruf b, atau Pasal 31E Undang-Undang Pajak Penghasilan. Demikian disampaikan. .. , 20 (10) ................................ (11) Keterangan: 1. Berl tanda X pada D yang sesuai, dalam hal permohonan diajukan oleh Wajib Pa,i!'!)f Orang Pribadi diisi pada D Wajib Pajak, atau dalam hal diajukan oleh Wajib Pajak Badan diisi padaLJWakil/Kuasa dari Wajib Pajak 2. *) coret salah satu /; jdih.kemenkeu.go.idNomor (1) Nomor (2) Nomor (3) Nomor (4) Nomor (5) Nomor (6) Nomor (7) Nomor (8) Nomor (9) Nomor (10) Nomor (11) Petunjuk Pengisian Diisi dengan nomor surat Wajib Pajak. Diisi dengan nama Kantor Pelayanan Pajak tempat Wajib Pajak Berstatus Pusat terdaftar. Diisi dengan nama penandatangan surat pemberitahuan. Diisi dengan NPWP penandatangan surat pemberitahuan. Diisi dengan nomor telepon penandatangan surat pemberitahuan. Diisi dengan nama Wajib Pajak jika penandatangan adalah wakil/kuasa Wajib Pajak. Diisi dengan NPWP Wajib Pajak jika penandatangan adalah wakil/kuasa Wajib Pajak. Diisi dengan alamat Wajib Pajak jika penandatangan adalah wakil/kuasa Wajib Pajak. Diisi dengan nomor telepon Wajib Pajak jika penandatangan adalah wakil/kuasa Wajib Pajak. Diisi dengan tempat dan tanggal surat pemberitahuan dibuat. Diisi dengan tanda tangan dan nama terang Wajib Pajak/wakil/kuasa. jdih.kemenkeu.go.id B. CONTOH PENGHITUNGAN PAJAK PENGHASILAN YANG BERSIFAT FINAL BAGI WAJIB PAJAK YANG MEMILIKI PEREDARAN BRUTO TERTENTU Contoh 1: PT ABC memiliki usaha toko bangunan dan jasa konstruksi yang terdaftar , PT ABC memiliki peredaran bruto atas penghasilan usaha toko bangunan sebesar Rp3.000.000.000,00 (tiga miliar rupiah) sedangkan untuk peredaran bruto atas penghasilan usahajasa konstruksi sebesar Rp4.000.000.000,00 (empat miliar rupiah). Atas penghasilan PT ABC dari usaha jasa konstruksi sudah dikenai Pajak Penghasilan yang bersifat final berdasarkan ketentuan tersendiri sebagaimana dimaksud dalam Pasal 3 ayat (3) huruf c dan Pasal 4 ayat (1) Peraturan Menteri ini. Dengan demikian, atas penghasilan dari jasa konstruksi tersebut tidak diperhitungkan untuk menentukan batasan peredaran bruto atas penghasilan usaha Rp4.800.000.000,00 (empat miliar delapan ratus juta rupiah) sebagaimana dimaksud dalam Pasal 4 ayat (1) Peraturan Menteri ini. Mengingat peredaran bruto atas penghasilan usaha toko bangunan tidak melebihi Rp4.800.000.000,00 (empat miliar delapan ratus juta rupiah), dengan demikian untuk Tahun Pajak 2024, PT ABC memenuhi ketentuan untuk dapat dikenai Pajak Penghasilan yang bersifat final bagi Wajib Pajak yang memiliki peredaran bruto tertentu. Pada bulan September 2024, PT ABC memperoleh penghasilan dari usaha penjualan alat bangunan dengan peredaran bruto sebesar Rp140.000.000,00 (seratus empat puluhjuta rupiah). Darijumlah tersebut, penjualan dengan peredaran bruto sebesar Rp60.000.000,00 (enam puluh juta rupiah) dilakukan kepada Dinas Perhubungan Provinsi DKI Jakarta yang merupakan Pemotong atau Pemungut Pajak Penghasilan. Sisanya sebesar Rp80.000.000,00 (delapan puluh juta rupiah) diperoleh dari penjualan kepada pembeli orang pribadi yang langsung datang ke toko. PT ABC memiliki surat keterangan Wajib Pajak dikenai Pajak Penghasilan yang bersifat final bagi Wajib Pajak yang memiliki peredaran bruto tertentu. Pajak Penghasilan yang bersifat final yang terutang untuk bulan September 2024 dihitung sebagai berikut: a. Pajak Penghasilan yang bersifat final yang dipotong oleh Dinas Perhubungan Provinsi DKI Jakarta: 0,5% x Rp60.000.000,00 = Rp300.000,00 b. Pajak Penghasilan yang bersifat final yang disetor sendiri: 0,5% x Rp80.000.000,00 = Rp400.000,00 Contoh 2: Tuan R merupakan Wajib Pajak orang pribadi yang baru terdaftar pada bulan Januari 2023, memiliki usaha toko elektronik yang berada di Indonesia dan usaha toko pakaian di luar negeri. Pada Tahun Pajak 2023, peredaran bruto atas penghasilan usaha toko elektronik di Indonesia sebesar Rpl.000.000.000,00 (satu miliar rupiah) sedangkan peredaran bruto atas penghasilan usaha pakaian di luar negeri sebesar Rp 4.000.000.000,00 (empat miliar rupiah). Sesuai ketentuan dalam Pasal 3 ayat (3) huruf b dan Pasal 4 ayat (1) Peraturan Menteri ini, atas penghasilan Wajib Pajak di luar negeri tidak diperhitungkan untuk menentukan batasan peredaran bruto atas penghasilan usaha Rp4.800.000.000,00 (empat miliar delapan ratus juta rupiah) yang menjadi kriteria untuk dapat dikenai Pajak Penghasilan yang bersifat final sesuai peraturan Menteri ini. jdih.kemenkeu.go.id Mengingat peredaran bruto dari penghasilan usaha Wajib Pajak di Indonesia tidak melebihi Rp4.800.000.000,00 (empat miliar delapan ratusjuta rupiah), maka untuk Tahun Pajak 2024, Tuan R memenuhi ketentuan untuk dapat dikenai Pajak Penghasilan yang bersifat final bagi Wajib Pajak yang memiliki peredaran bruto tertentu sesuai Peraturan Menteri ini. Selama Tahun Pajak 2024, Tuan R tidak melakukan transaksi dengan Pemotong atau Pemungut Pajak Penghasilan. Penghitungan Pajak Penghasilan yang harus disetor sendiri oleh Tuan R pada Tahun Pajak 2024 dapat dihitung sesuai kertas kerja sebagai berikut: 130.000.000 0 0 80.000.000 500.000.000 0 0 120.000.000 0 0 100.000.000 0 0 120.000.000 120.000.000 600.000 80.000.000 80.000.000 400.000 stus 80.000.000 80.000.000 400.000 Se tember 60.000.000 60.000.000 300.000 10 Oktober 140.000.000 140.000.000 700.000 11 November 100.000.000 100.000.000 500.000 12 Desember 120.000.000 120.000.000 600.000 Jumlah 1.200.000.000 700.000.000 3.500.000 Dalam hal Tuan R memiliki beberapa lokasi usaha, maka kewajiban pembayaran Pajak Penghasilan yang bersifat final setiap bulan dalam tabel penghitungan di atas dialokasikan berdasarkan proporsi besaran peredaran bruto atas penghasilan dari usaha pada masing-masing lokasi usaha. Contoh 3: Melanjutkan contoh 2, pada penjualan bulan April 2024 terdapat penjualan 20 (dua puluh) unit televisi layar datar dengan peredaran bruto sebesar Rpl00.000.000,00 (seratus juta rupiah) kepada Dinas Komunikasi dan Informasi Kota Tangerang yang merupakan Pemotong atau Pemungut Pajak Penghasilan. Oleh karena jumlah peredaran bruto atas penghasilan dari usaha secara kumulatif sampai dengan transaksi penjualan tersebut belum melebihi Rp500.000.000,00 (lima ratus juta rupiah) maka atas penjualan televisi layar datar dimaksud tidak dikenai Pajak Penghasilan. Tuan R harus menyampaikan surat pernyataan sebagai pengganti Surat Keterangan kepada Dinas Komunikasi dan Informasi Kota Tangerang yang menyatakan bahwa peredaran bruto atas penghasilan dari usaha Wajib Pajak pada saat dilakukan pemotongan atau pemungutan Pajak Penghasilan tidak melebihi Rp500.000.000,00 (lima ratusjuta rupiah). Dinas Komunikasi dan Informasi Kota Tangerang menerbitkan bukti pemotongan atau pemungutan Pajak Penghasilan dengan nilai Pajak Penghasilan nihil. Contoh 4: Tuan O dan Nyonya L merupakan suami istri yang memilih melaksanakan kewajiban perpajakannya sendiri-sendiri berdasarkan ketentuan Pasal 8",3,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (2),25.0,2.0,,ayat,huruf c Undang-Undang Pajak Penghasilan. /) jdih.kemenkeu.go.id Tuan O memiliki usaha rumah makan di kota A dan Nyonya L memiliki usaha toko pakaian di kota A. Pada Tahun Pajak 2024 baik Tuan O dan Nyonya L memenuhi persyaratan untuk dikenai Pajak Penghasilan bersifat final sesuai Pasal 3 ayat (1) Peraturan Menteri ini. Peredaran bruto atas penghasilan dari usaha Tuan O dan Nyonya L dan penghitungan Pajak Penghasilan untuk Tahun Pajak 2024 sebagai berikut: 1. Tuan O 70.000.000 0 0 120.000.000 500.000.000 0 0 80.000.000 0 0 100.000.000 0 0 80.000.000 80.000.000 400.000 120.000.000 120.000.000 600.000 stus 80.000.000 80.000.000 400.000 Se tember 60.000.000 60.000.000 300.000 10 Oktober 140.000.000 140.000.000 700.000 11 November 100.000.000 100.000.000 500.000 12 Desember 120.000.000 120.000.000 600.000 Jumlah 1.200.000.000 700.000.000 3.500.000 2. 50.000.000 50.000.000 0 0 20.000.000 0 0 80.000.000 500.000.000 0 0 100.000.000 0 0 60.000.000 0 0 100.000.000 0 0 stus 40.000.000 0 0 Se tember 50.000.000 50.000.000 250.000 10 Oktober 50.000.000 50.000.000 250.000 11 November 50.000.000 50.000.000 250.000 12 Desember 100.000.000 100.000.000 500.000 Jumlah 750.000.000 250.000.000 1.250.000 jdih.kemenkeu.go.id,Pasal 25 ayat (2) berbunyi: huruf c Undang-Undang Pajak Penghasilan. /) jdih.kemenkeu.go.id Tuan O memiliki usaha rumah makan di kota A dan Nyonya L memiliki usaha toko pakaian di kota A. Pada Tahun Pajak 2024 baik Tuan O dan Nyonya L memenuhi persyaratan untuk dikenai Pajak Penghasilan bersifat final sesuai Pasal 3 ayat (1) Peraturan Menteri ini. Peredaran bruto atas penghasilan dari usaha Tuan O dan Nyonya L dan penghitungan Pajak Penghasilan untuk Tahun Pajak 2024 sebagai berikut: 1. Tuan O 70.000.000 0 0 120.000.000 500.000.000 0 0 80.000.000 0 0 100.000.000 0 0 80.000.000 80.000.000 400.000 120.000.000 120.000.000 600.000 stus 80.000.000 80.000.000 400.000 Se tember 60.000.000 60.000.000 300.000 10 Oktober 140.000.000 140.000.000 700.000 11 November 100.000.000 100.000.000 500.000 12 Desember 120.000.000 120.000.000 600.000 Jumlah 1.200.000.000 700.000.000 3.500.000 2. 50.000.000 50.000.000 0 0 20.000.000 0 0 80.000.000 500.000.000 0 0 100.000.000 0 0 60.000.000 0 0 100.000.000 0 0 stus 40.000.000 0 0 Se tember 50.000.000 50.000.000 250.000 10 Oktober 50.000.000 50.000.000 250.000 11 November 50.000.000 50.000.000 250.000 12 Desember 100.000.000 100.000.000 500.000 Jumlah 750.000.000 250.000.000 1.250.000 jdih.kemenkeu.go.id,4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (1),25.0,1.0,,ayat,1 2 3 (2) (3) (4) (5) (6) (7) (8) (9) (10) (11) (12) (13) (14) (15),Pasal 25 ayat (1) berbunyi: 1 2 3 (2) (3) (4) (5) (6) (7) (8) (9) (10) (11) (12) (13) (14) (15),4,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (1) poin a,25.0,1.0,a,poin,JUMLAH PEREDARAN BRUTO,Pasal 25 ayat (1) poin a berbunyi: JUMLAH PEREDARAN BRUTO,5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (1) poin b,25.0,1.0,b,poin,AKUMULASI PEREDARAN BRUTO,Pasal 25 ayat (1) poin b berbunyi: AKUMULASI PEREDARAN BRUTO,5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (1) poin c,25.0,1.0,c,poin,PEREDARAN BRUTO TIDAK KENA PAJAK,Pasal 25 ayat (1) poin c berbunyi: PEREDARAN BRUTO TIDAK KENA PAJAK,5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (1) poin d,25.0,1.0,d,poin,PEREDARAN BRUTO KENA PAJAK,Pasal 25 ayat (1) poin d berbunyi: PEREDARAN BRUTO KENA PAJAK,5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (1) poin e,25.0,1.0,e,poin,"JUMLAH PPh FINAL. TERUTANG (0,5%x d)","Pasal 25 ayat (1) poin e berbunyi: JUMLAH PPh FINAL. TERUTANG (0,5%x d)",5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (1) poin f,25.0,1.0,f,poin,PPh FINAL DISETOR SENDIRI,Pasal 25 ayat (1) poin f berbunyi: PPh FINAL DISETOR SENDIRI,5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
Pasal 25 ayat (1) poin g,25.0,1.0,g,poin,JUMLAH PPh FINAL YANG DIPOTONG PIHAKLAIN,Pasal 25 ayat (1) poin g berbunyi: JUMLAH PPh FINAL YANG DIPOTONG PIHAKLAIN,5,PM Keuangan Nomor 164 Tahun 2023,PM Keuangan Nomor 164 Tahun 2023.pdf
